id,svg,description,score
407,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""circleGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff3333""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#6666ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><circle cx=""128"" cy=""128"" r=""100"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""4""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""url(#squareGradient)"" stroke=""#000099"" stroke-width=""3"" rx=""5""/></svg>",neon-pink triangles nested in matte black rings,0.4256853800995252
408,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 200 200"" width=""200"" height=""200""><defs><linearGradient id=""gradient1"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#4a6fa5""/><stop offset=""100%"" stop-color=""#166088""/></linearGradient><radialGradient id=""gradient2"" cx=""50%"" cy=""50%"" r=""50%"" fx=""50%"" fy=""50%""><stop offset=""0%"" stop-color=""#ff9a8b""/><stop offset=""100%"" stop-color=""#ff6b88""/></radialGradient></defs><rect x=""10"" y=""10"" width=""180"" height=""180"" rx=""20"" fill=""url(#gradient1)"" stroke=""#0a2463"" stroke-width=""4""/><g transform=""translate(100, 100)""><circle cx=""0"" cy=""0"" r=""50"" fill=""url(#gradient2)"" opacity=""0.9""/><polygon points=""-30,-20 0,30 30,-20"" fill=""#f8f7ff"" stroke=""#0a2463"" stroke-width=""2""/><g transform=""rotate(45)""><rect x=""-15"" y=""-15"" width=""30"" height=""30"" rx=""5"" fill=""#f8f7ff"" stroke=""#0a2463"" stroke-width=""1.5""/></g><line x1=""-60"" y1=""0"" x2=""60"" y2=""0"" stroke=""#f8f7ff"" stroke-width=""2"" stroke-dasharray=""5,3""/><line x1=""0"" y1=""-60"" x2=""0"" y2=""60"" stroke=""#f8f7ff"" stroke-width=""2"" stroke-dasharray=""5,3""/></g><ellipse cx=""160"" cy=""40"" rx=""15"" ry=""10"" fill=""#f8f7ff"" stroke=""#0a2463"" stroke-width=""1.5""/></svg>",a quilt of olive diamonds and cream stripes,0.5309920570518781
409,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><circle cx=""128"" cy=""128"" r=""60"" fill=""red""/><rect x=""98"" y=""98"" width=""60"" height=""60"" fill=""blue""/></svg>",copper wire spirals tangled with mint-green dots,0.3548508655108947
410,"<svg viewBox=""0 0 256 256"" width=""256"" height=""256""><circle cx=""128"" cy=""128"" r=""60"" fill=""red""/><rect x=""98"" y=""98"" width=""60"" height=""60"" fill=""blue""/></svg>",a radial burst of indigo and pearl-white spokes,0.4608430188211745
411,"<svg viewBox=""0 0 400 300"" width=""400"" height=""300""><defs><linearGradient id=""skyGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#FF7F50""/><stop offset=""50%"" stop-color=""#FF6347""/><stop offset=""100%"" stop-color=""#FF4500""/></linearGradient><linearGradient id=""oceanGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#4682B4""/><stop offset=""100%"" stop-color=""#1E3F66""/></linearGradient></defs><rect x=""0"" y=""0"" width=""400"" height=""200"" fill=""url(#skyGradient)""/><circle cx=""200"" cy=""150"" r=""40"" fill=""#FFD700""/><rect x=""0"" y=""200"" width=""400"" height=""100"" fill=""url(#oceanGradient)""/><ellipse cx=""200"" cy=""200"" rx=""45"" ry=""15"" fill=""#FFD700"" opacity=""0.5""/><g fill=""#2F4F4F""><rect x=""50"" y=""170"" width=""10"" height=""60""/><polygon points=""30,170 80,170 55,140""/><polygon points=""40,150 70,150 55,120""/><rect x=""340"" y=""170"" width=""10"" height=""60""/><polygon points=""320,170 370,170 345,140""/><polygon points=""330,150 360,150 345,120""/></g><g stroke=""#ADD8E6"" stroke-width=""2"" fill=""none""><path d=""M0,220 Q50,210 100,220 T200,220 T300,220 T400,220""/><path d=""M0,240 Q50,230 100,240 T200,240 T300,240 T400,240""/></g></svg>",turquoise chevrons layered over a sand-colored backdrop,0.5157903660394808
412,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""circleGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff0000""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#0000ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><circle cx=""128"" cy=""128"" r=""100"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""4""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""url(#squareGradient)"" stroke=""#000099"" stroke-width=""4""/></svg>",a staggered stack of rust-red and steel-gray cubes,0.44603440565223756
413,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""circleGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff3333""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#3333ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><circle cx=""128"" cy=""128"" r=""100"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""4""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""url(#squareGradient)"" stroke=""#000099"" stroke-width=""3"" rx=""5""/></svg>",lime-green parabolas slicing through a taupe field,0.3800619768428745
414,"<svg viewBox=""0 0 400 300"" width=""400"" height=""300""><defs><linearGradient id=""skyGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#FF6B6B""/><stop offset=""50%"" stop-color=""#FF8E53""/><stop offset=""100%"" stop-color=""#4ECDC4""/></linearGradient><linearGradient id=""waterGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#4ECDC4""/><stop offset=""100%"" stop-color=""#1A7F8F""/></linearGradient></defs><rect x=""0"" y=""0"" width=""400"" height=""200"" fill=""url(#skyGradient)""/><circle cx=""200"" cy=""150"" r=""40"" fill=""#FFD166""/><rect x=""0"" y=""200"" width=""400"" height=""100"" fill=""url(#waterGradient)""/><ellipse cx=""200"" cy=""200"" rx=""50"" ry=""15"" fill=""#FFD166"" opacity=""0.6""/><g fill=""#2D3436""><rect x=""50"" y=""180"" width=""8"" height=""70""/><polygon points=""30,180 78,180 54,140""/><polygon points=""40,160 68,160 54,130""/><rect x=""342"" y=""180"" width=""8"" height=""70""/><polygon points=""322,180 370,180 346,140""/><polygon points=""332,160 360,160 346,130""/></g><g stroke=""#1A7F8F"" stroke-width=""2"" fill=""none""><path d=""M0,220 Q50,215 100,220 T200,220 T300,220 T400,220""/><path d=""M0,230 Q50,225 100,230 T200,230 T300,230 T400,230""/><path d=""M0,240 Q50,235 100,240 T200,240 T300,240 T400,240""/></g></svg>",a mosaic of ochre squares and sapphire teardrops,0.4843951882002478
415,"<svg viewBox=""0 0 400 300"" width=""400"" height=""300""><defs><linearGradient id=""skyGradient"" x1=""0"" x2=""0"" y1=""0"" y2=""1""><stop offset=""0%"" stop-color=""#FF7F50""/><stop offset=""30%"" stop-color=""#FF6347""/><stop offset=""60%"" stop-color=""#FF4500""/><stop offset=""100%"" stop-color=""#8B0000""/></linearGradient><linearGradient id=""oceanGradient"" x1=""0"" x2=""0"" y1=""0"" y2=""1""><stop offset=""0%"" stop-color=""#1E90FF""/><stop offset=""100%"" stop-color=""#000080""/></linearGradient></defs><rect x=""0"" y=""0"" width=""400"" height=""200"" fill=""url(#skyGradient)""/><circle cx=""200"" cy=""150"" r=""40"" fill=""#FFD700""/><rect x=""0"" y=""200"" width=""400"" height=""100"" fill=""url(#oceanGradient)""/><ellipse cx=""200"" cy=""200"" rx=""50"" ry=""15"" fill=""#FFD700"" opacity=""0.6""/><polygon points=""50,200 55,150 60,200"" fill=""#2F4F4F""/><polygon points=""100,200 105,140 110,200"" fill=""#2F4F4F""/><polygon points=""350,200 345,160 340,200"" fill=""#2F4F4F""/><polygon points=""55,150 30,120 55,130 80,100 55,140"" fill=""#006400""/><polygon points=""105,140 80,100 105,120 130,80 105,130"" fill=""#006400""/><polygon points=""345,160 320,120 345,130 370,90 345,140"" fill=""#006400""/><path d=""M0,220 Q50,210 100,220 T200,220 T300,220 T400,220"" fill=""none"" stroke=""#ADD8E6"" stroke-width=""2""/><path d=""M0,240 Q50,230 100,240 T200,240 T300,240 T400,240"" fill=""none"" stroke=""#ADD8E6"" stroke-width=""2""/></svg>",glossy black ellipses floating on a coral mesh,0.44124391819521275
416,"<svg viewBox=""0 0 400 300"" width=""400"" height=""300""><defs><linearGradient id=""skyGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#FF7F50""/><stop offset=""50%"" stop-color=""#FF4500""/><stop offset=""100%"" stop-color=""#8B0000""/></linearGradient><linearGradient id=""sunGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#FFD700""/><stop offset=""100%"" stop-color=""#FF8C00""/></linearGradient></defs><rect x=""0"" y=""0"" width=""400"" height=""300"" fill=""url(#skyGradient)""/><circle cx=""350"" cy=""80"" r=""40"" fill=""url(#sunGradient)"" opacity=""0.9""/><polygon points=""0,300 100,150 200,250 300,100 400,300"" fill=""#2F4F4F"" stroke=""#1E2F2F"" stroke-width=""2""/><polygon points=""0,300 50,200 150,250 250,150 350,280 400,300"" fill=""#1E2F2F"" opacity=""0.8""/><polygon points=""350,300 370,280 390,300"" fill=""#FFD700"" opacity=""0.6""/><polygon points=""330,300 350,270 370,300"" fill=""#FFD700"" opacity=""0.4""/></svg>",a tessellation of lavender and brass trapezoids,0.5574345132421319
417,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""gradient1"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff7e5f""/><stop offset=""100%"" stop-color=""#feb47b""/></linearGradient><radialGradient id=""gradient2"" cx=""50%"" cy=""50%"" r=""50%"" fx=""50%"" fy=""50%""><stop offset=""0%"" stop-color=""#6a11cb""/><stop offset=""100%"" stop-color=""#2575fc""/></radialGradient></defs><rect x=""0"" y=""0"" width=""256"" height=""256"" fill=""url(#gradient1)""/><g transform=""translate(128, 128)""><circle cx=""0"" cy=""0"" r=""80"" fill=""none"" stroke=""#ffffff"" stroke-width=""4"" opacity=""0.8""/><polygon points=""-40,0 0,-40 40,0 0,40"" fill=""url(#gradient2)"" stroke=""#ffffff"" stroke-width=""2""/><g opacity=""0.7""><line x1=""-60"" y1=""0"" x2=""60"" y2=""0"" stroke=""#ffffff"" stroke-width=""1.5""/><line x1=""0"" y1=""-60"" x2=""0"" y2=""60"" stroke=""#ffffff"" stroke-width=""1.5""/><circle cx=""0"" cy=""0"" r=""20"" fill=""none"" stroke=""#ffffff"" stroke-width=""1.5""/></g></g><rect x=""8"" y=""8"" width=""240"" height=""240"" fill=""none"" stroke=""#ffffff"" stroke-width=""4"" rx=""8""/></svg>",pale yellow starbursts against a deep plum background,0.5031931000349044
418,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""circleGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff3333""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#3333ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><circle cx=""128"" cy=""128"" r=""100"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""4""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""url(#squareGradient)"" stroke=""#000099"" stroke-width=""3"" rx=""5""/></svg>",a woven pattern of brick-red and seafoam lines,0.4233684696522799
419,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""circleGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff3333""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#3333ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><g transform=""translate(128, 128)""><circle cx=""0"" cy=""0"" r=""80"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""4""/><rect x=""-40"" y=""-40"" width=""80"" height=""80"" fill=""url(#squareGradient)"" stroke=""#000099"" stroke-width=""4""/></g></svg>",silver lightning bolts piercing a mossy grid,0.35890984899638856
420,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""circleGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff0000""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#0000ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><g transform=""translate(128, 128)""><circle cx=""0"" cy=""0"" r=""60"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""2""/><rect x=""-30"" y=""-30"" width=""60"" height=""60"" fill=""url(#squareGradient)"" stroke=""#000099"" stroke-width=""2""/></g></svg>",a cluster of gunmetal-gray polygons with fuchsia outlines,0.39863217271987483
421,"<svg viewBox=""0 0 400 300"" width=""400"" height=""300""><defs><linearGradient id=""skyGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#FF7F50""/><stop offset=""30%"" stop-color=""#FF6347""/><stop offset=""60%"" stop-color=""#FF4500""/><stop offset=""100%"" stop-color=""#8B0000""/></linearGradient><linearGradient id=""oceanGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#4682B4""/><stop offset=""100%"" stop-color=""#1E3F66""/></linearGradient></defs><rect x=""0"" y=""0"" width=""400"" height=""200"" fill=""url(#skyGradient)""/><circle cx=""200"" cy=""150"" r=""40"" fill=""#FFD700""/><rect x=""0"" y=""200"" width=""400"" height=""100"" fill=""url(#oceanGradient)""/><ellipse cx=""200"" cy=""200"" rx=""50"" ry=""15"" fill=""#FFD700"" opacity=""0.6""/><g fill=""#2F4F4F""><rect x=""50"" y=""150"" width=""8"" height=""50"" fill=""#2F4F4F""/><polygon points=""50,150 30,180 70,180"" fill=""#2F4F4F""/><polygon points=""50,160 20,190 80,190"" fill=""#2F4F4F""/><rect x=""350"" y=""150"" width=""8"" height=""50"" fill=""#2F4F4F""/><polygon points=""350,150 330,180 370,180"" fill=""#2F4F4F""/><polygon points=""350,160 320,190 380,190"" fill=""#2F4F4F""/></g><g fill=""#5F9EA0"" opacity=""0.7""><path d=""M0,220 Q50,210 100,220 T200,220 T300,220 T400,220 V230 H0 Z""/><path d=""M0,240 Q50,230 100,240 T200,240 T300,240 T400,240 V250 H0 Z""/></g></svg>",a checkerboard of maize and wisteria rectangles,0.39778040026876904
422,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""circleGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff0000""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#0000ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><circle cx=""128"" cy=""128"" r=""100"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""4""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""url(#squareGradient)"" stroke=""#000099"" stroke-width=""4"" rx=""10"" transform=""rotate(15, 128, 128)""/></svg>",sunburst yellow circles radiating from a charcoal center,0.3709423849980202
423,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""circleGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff0000""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#0000ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><circle cx=""128"" cy=""128"" r=""100"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""4""/><rect x=""88"" y=""88"" width=""80"" height=""80"" fill=""url(#squareGradient)"" stroke=""#000099"" stroke-width=""3""/></svg>",navy blue pinstripes intersecting with ochre diamonds,0.42867996617874154
424,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><circle cx=""128"" cy=""128"" r=""100"" fill=""#ff3333"" stroke=""#cc0000"" stroke-width=""4""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""#3366ff"" stroke=""#0033cc"" stroke-width=""3""/></svg>",frosted glass squares stacked in a staggered gradient,0.45335101278659434
425,"<svg viewBox=""0 0 400 400"" width=""400"" height=""400""><defs><linearGradient id=""grad1"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#4a6fa5""/><stop offset=""100%"" stop-color=""#166088""/></linearGradient><radialGradient id=""grad2"" cx=""50%"" cy=""50%"" r=""50%"" fx=""50%"" fy=""50%""><stop offset=""0%"" stop-color=""#ff7e5f""/><stop offset=""100%"" stop-color=""#feb47b""/></radialGradient></defs><rect x=""0"" y=""0"" width=""400"" height=""400"" fill=""#f5f5f5""/><g transform=""translate(200, 200)""><circle cx=""0"" cy=""0"" r=""120"" fill=""url(#grad2)"" opacity=""0.9""/><g transform=""rotate(45)""><rect x=""-80"" y=""-80"" width=""160"" height=""160"" fill=""url(#grad1)"" stroke=""#333"" stroke-width=""2"" opacity=""0.85""/></g><polygon points=""-60,-60 60,-60 0,60"" fill=""#4caf50"" opacity=""0.8"" transform=""rotate(30)""/><ellipse cx=""0"" cy=""-120"" rx=""40"" ry=""20"" fill=""#9c27b0"" opacity=""0.7""/><line x1=""-150"" y1=""0"" x2=""150"" y2=""0"" stroke=""#333"" stroke-width=""1.5"" stroke-dasharray=""5,5"" opacity=""0.6""/><line x1=""0"" y1=""-150"" x2=""0"" y2=""150"" stroke=""#333"" stroke-width=""1.5"" stroke-dasharray=""5,5"" opacity=""0.6""/></g><polyline points=""50,350 100,300 150,350 200,300 250,350 300,300 350,350"" fill=""none"" stroke=""#ff5722"" stroke-width=""3""/></svg>",lime green ellipses scattered like confetti on indigo,0.4539925123410333
426,"<svg viewBox=""0 0 400 300"" width=""400"" height=""300""><defs><linearGradient id=""skyGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#FF7F50""/><stop offset=""50%"" stop-color=""#FF4500""/><stop offset=""100%"" stop-color=""#8B0000""/></linearGradient><linearGradient id=""oceanGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#1E90FF""/><stop offset=""100%"" stop-color=""#000080""/></linearGradient></defs><rect x=""0"" y=""0"" width=""400"" height=""200"" fill=""url(#skyGradient)""/><circle cx=""200"" cy=""150"" r=""40"" fill=""#FFD700""/><rect x=""0"" y=""200"" width=""400"" height=""100"" fill=""url(#oceanGradient)""/><ellipse cx=""200"" cy=""200"" rx=""50"" ry=""20"" fill=""#FFD700"" opacity=""0.6""/><g fill=""#000000""><rect x=""50"" y=""170"" width=""10"" height=""30""/><polygon points=""30,170 80,170 55,120""/><polygon points=""40,150 70,150 55,110""/><rect x=""340"" y=""170"" width=""10"" height=""30""/><polygon points=""320,170 370,170 345,120""/><polygon points=""330,150 360,150 345,110""/><ellipse cx=""200"" cy=""200"" rx=""120"" ry=""20""/></g><g stroke=""#FFFFFF"" stroke-width=""2"" fill=""none""><path d=""M0,220 Q50,210 100,220 T200,220 T300,220 T400,220""/><path d=""M0,240 Q50,230 100,240 T200,240 T300,240 T400,240""/></g></svg>",bronze wireframe cubes nested inside silver spheres,0.41532896121997
